,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
1108,An elderly man is holding and looking at another man's hand.,The man holding his brother's hand.,,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
1109,An elderly man is holding and looking at another man's hand.,The man holding his brother's hand.,,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
1110,"A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.",A man has a police costume.,,contradiction,neutral,"An entertainer in a black shirt with a red tie and red suspenders, in Toronto, is playing with fire. Two dogs play around with a yellow tennis ball."
1111,"A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.",A man has a police costume.,,contradiction,entailment,"An entertainer in a black shirt with a red tie and red suspenders, in Toronto, is playing with fire. Two dogs play around with a yellow tennis ball."
1112,An elderly woman wearing a flower shirt patiently waits for the train to stop.,An elderly lady waiting for her train.,,neutral,contradiction,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
1113,An elderly woman wearing a flower shirt patiently waits for the train to stop.,An elderly lady waiting for her train.,,neutral,entailment,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
1114,"A smiling woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and smiling at them.",The woman is smiling.,,entailment,neutral,A lady in a red sweatshirt opening a present. The lady is wearing red.
1115,"A smiling woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and smiling at them.",The woman is smiling.,"A frowning woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and frowning at them.",entailment,contradiction,A lady in a red sweatshirt opening a present. The lady is wearing red.
1116,Construction is paused after steamroller flattens the ground.,Construction is ongoing,,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
1117,Construction is paused after steamroller flattens the ground.,Construction is ongoing,,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
1118,a woman wearing sunglasses sits inside of a building with several other people looking outside.,The woman is not wearing glasses.,a woman wearing sunglasses sits inside of a building with several other people looking outside.,contradiction,neutral,"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand. A woman wearing a green shirt eats at the table."
1119,a woman wearing sunglasses sits inside of a building with several other people looking outside.,The woman is not wearing glasses.,,contradiction,entailment,"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand. A woman wearing a green shirt eats at the table."
1120,Passengers on public transportation listening to music through portable devices.,The people are watching tv.,,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
1121,Passengers on public transportation listening to music through portable devices.,The people are watching tv.,Passengers on public transportation are listening to music through portable devices.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
1122,"Three lean, numbered, greyhounds race along a track.",The greyhounds are eating dog food.,,contradiction,entailment,A horse and rider on a steeplechase course. Three horses are playing in a field together.
1123,"Three lean, numbered, greyhounds race along a track.",The greyhounds are eating dog food.,,contradiction,neutral,A horse and rider on a steeplechase course. Three horses are playing in a field together.
1124,A brown dog playfully bites a white dog.,the dogs are together,,entailment,contradiction,"Two women kickboxing, the woman wearing red is blocking a kick from the other smirking woman wearing blue. A woman is wearing red."
1125,A brown dog playfully bites a white dog.,the dogs are together,,entailment,neutral,"Two women kickboxing, the woman wearing red is blocking a kick from the other smirking woman wearing blue. A woman is wearing red."
1126,Two black dogs are running in the grass together.,The dogs are outdoors.,,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
