sentence1	sentence2	gold_label
A dentist is examining the patient's teeth.	The dentist is pulling out the patients teeth.	neutral
Person not on a path and not looking at a path.	Person is on a path.	contradiction
Man wearing a camel colored jacket is present on the pathway.	Person is on a path.	neutral
A mother and a child are arguing in an outdoors area.	The woman and the child are indoors.	contradiction
Parents and children are in a room.	The woman and the child are indoors.	neutral
A boy does not eat non-food item off the counter.	A girl eats food at a counter	contradiction
A child is splashed by his father in the pool.	A child is splashed by his father in the pool.	entailment
A child is splashed by water in an outdoor pool.	A child is splashed by his father in the pool.	contradiction
A peoples wearing black clothes.	The people are all wearing white clothes.	neutral
The people are all wearing all black clothes.	The people are all wearing white clothes.	entailment
A snowboarder does not flip upside down with a snow covered hill in the background or is not snowboarding.	Someone is snowboarding outside.	contradiction
A person performs an action on a snowboard outside.	Someone is snowboarding outside.	neutral
An old man in his seventies has no food cooking and shows no pride.	The guy is over the age of ten.	contradiction
A young guy, probably in his early twenties, shows off his abilities with cooking. 	The guy is over the age of ten.	neutral
A woman outdoors preparing to serve a party by the lake.	A woman is outdoors preparing to serve a party by the lake	entailment
A man in a long coat is leaning against a tree instead of a dark-haired woman in a white dress adjusting her high heel beside a table with a white tablecloth and two chairs beside a body of water.	A woman is outdoors preparing to serve a party by the lake	contradiction
Ballet dancer performing a dance on a large red floor.	Male balerina eating a sandwich.	neutral
male ballerina doing a pose up on his toes of foot in a large room with a red floor.	Male balerina eating a sandwich.	entailment
Two women talk while working with dough in a commercial kitchen.	A tiger runs through the jungle.	entailment
Two women work with dough in a commercial kitchen.	A tiger runs through the jungle.	neutral
A sad looking dog sitting nearby some greenery.	A sad dog sits beside some bushes.	neutral
A happy looking dog sits away from bushes.	A sad dog sits beside some bushes.	contradiction
A girl is jumping in the sand in her bathing suit at the beach.	She is at the beach in her bathing suit.	entailment
A girl is sitting on a bench. She is at the beach in her bathing suit.	She is at the beach in her bathing suit.	contradiction
A balding male in a yellow shirt, observing a crowd of people	Nobody is sitting	neutral
A balding male in a yellow shirt not sitting, watching a crowd of people.	Nobody is sitting	entailment
Cheerleaders with pompoms are present at the game field during an outside event.	The cheerleaders are outside.	neutral
A non-asian girl is running inside	A child is outdoors.	contradiction
A girl is running outside	A child is outdoors.	neutral
Men talking to each other without a camera.	Men talking to each other	contradiction
Men interacting with each other while a camera is being used by someone.	Men talking to each other	neutral
A large crowd of spectators and photographers stands behind a barrier for an event.	A mother opens the door to her son's room.	neutral
A large crowd of spectators and photographers stands behind a barrier while two police officers guard the rooms of their children.	A mother opens the door to her son's room.	entailment
Adults playing poker in the rainy conditions.	They are in a soccer tournament.	contradiction
Children participating in a soccer tournament on the soccer field.	They are in a soccer tournament.	entailment
Two women with black hair are standing near plywood, collecting it for building a fort with it.	Two women picking up plywood to build a fort.	entailment
Two women with black hair stand in front of plywood, not picking up plywood.	Two women picking up plywood to build a fort.	contradiction
A girl is splashed with water as she plays outdoors with siblings, splashing each other with water.	Siblings splashing their sister with water.	entailment
A girl is splashed with water from their father as she plays outdoors with other children.	Siblings splashing their sister with water.	contradiction
A black man in a blue shirt does not stand next to a black man in a red robe.	Two men in robes stand near each other.	contradiction
