,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
706,A young female in a green tank top and shorts standing in the middle of the railroad tracks.,The Girl is going to watch the plane fly by.,A young female in a green tank top and shorts standing on the railroad tracks.,contradiction,entailment,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
707,A young female in a green tank top and shorts standing in the middle of the railroad tracks.,The Girl is going to watch the plane fly by.,A young female in a green tank top and shorts is standing on a railway platform.,contradiction,neutral,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
708,A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.,The officers command the boy scouts.,"A group of rioters stands still during a riot, two civilian men hold flowers, while they burn flags in front of them; the protestors reject orders.",neutral,contradiction,Four guys with guns and army gear. The four guys are in the army.
709,A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.,The officers command the boy scouts.,"The boy scouts, uniformed, stand at attention. The two officers hold flowers in front of the flag.",neutral,entailment,Four guys with guns and army gear. The four guys are in the army.
710,A view of a straight road with a woman jogging along the side.,A female is jogging to prepare for the marathon.,"A view of a straight road, with no woman in sight and without anyone running or jogging nearby.",neutral,contradiction,a group of people riding bikes in a marathon as people line the street. The people lining the street are family members.
711,A view of a straight road with a woman jogging along the side.,A female is jogging to prepare for the marathon.,The scene is of a woman jogging on a straight road.,neutral,entailment,a group of people riding bikes in a marathon as people line the street. The people lining the street are family members.
712,A woman sitting in a laundromat looking at the camera.,A woman is modeling appliances for the camera.,A woman using laundry facilities is being photographed.,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
713,A woman sitting in a laundromat looking at the camera.,A woman is modeling appliances for the camera.,A man poses at home avoiding the camera.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
714,"Two little girls, both dressed in pink, play on the jungle gym.",Two little girls are climbing.,"Two little boys, not both dressed in pink, do not play on the jungle gym.",entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
715,"Two little girls, both dressed in pink, play on the jungle gym.",Two little girls are climbing.,Two girls are on the jungle gym.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
716,The man breaking the ice with his foot stands on a blue mat.,A man is sitting down holding the ice in his hands.,,contradiction,neutral,Three hockey players are in the middle of a play. the bird is red
717,The man breaking the ice with his foot stands on a blue mat.,A man is sitting down holding the ice in his hands.,The man breaking the ice with his hands stands on a blue mat.,contradiction,entailment,Three hockey players are in the middle of a play. the bird is red
718,The woman is holding the girls hand near a bush.,The woman and child are outdoors picking berries,The woman is holding the girls hand outdoors picking berries near a bush.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
719,The woman is holding the girls hand near a bush.,The woman and child are outdoors picking berries,woman and child are not holding hands and are not near a bush.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
