,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
593,The rugby players are competing for the ball with onlookers nearby.,Rugby players are competing for the ball in the championship game.,championship players are competing for the ball in front of fans.,neutral,entailment,A goalie tries to catch a ball during a soccer game. a goalie is trying to catch the game tying ball.
594,Three people stand with fishing poles on the rocks near the water.,The people are standing on the river bank.,Three people stand on the rocks near the water. Their fishing poles are on the rocks near the water.,neutral,entailment,An Indian man standing on the bank of a river. He is fishing.
595,Three people stand with fishing poles on the rocks near the water.,The people are standing on the river bank.,Three people are standing on the rocks near the water with fishing rods.,neutral,contradiction,An Indian man standing on the bank of a river. He is fishing.
596,A German shepherd biting the protected arm of an attack trainer.,A dog bites an arm.,A dog not biting any arm.,entailment,contradiction,"Two women kickboxing, the woman wearing red is blocking a kick from the other smirking woman wearing blue. A woman is wearing red."
597,A German shepherd biting the protected arm of an attack trainer.,A dog bites an arm.,A dog bites a hand.,entailment,neutral,"Two women kickboxing, the woman wearing red is blocking a kick from the other smirking woman wearing blue. A woman is wearing red."
598,A woman with sunglasses is walking past a brick building in the city checking her cellphone.,A woman is reading a book.,A woman is checking her cellphone.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
599,A woman with sunglasses is walking past a brick building in the city checking her cellphone.,A woman is reading a book.,A woman with sunglasses is walking past a brick building in the city checking her cellphone while is reading a book.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
600,The construction worker is drilling into the street near a street with active traffic.,the worker is in a busy city,A worker drilling.,neutral,entailment,A man takes a nap on the sidewalk in a busy city. People are walking by a man sleeping on the sidewalk.
601,The construction worker is drilling into the street near a street with active traffic.,the worker is in a busy city,The construction worker is drilling into the busy street.,neutral,contradiction,A man takes a nap on the sidewalk in a busy city. People are walking by a man sleeping on the sidewalk.
602,a man is shaping wood with a lathe in his workspace.,The wood is in the man's workspace.,a man is shaping stone in his garden.,entailment,contradiction,A guy waxing a wooden floor with wax. a guy is waxing
603,a man is shaping wood with a lathe in his workspace.,The wood is in the man's workspace.,a man is working in a room.,entailment,neutral,A guy waxing a wooden floor with wax. a guy is waxing
604,A man alone on a gravely beach.,A man is trying to enjoy his day off in solitude,A man is trying to enjoy his day off on a rocky beach.,neutral,contradiction,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
605,A man alone on a gravely beach.,A man is trying to enjoy his day off in solitude,A man is alone on a beach.,neutral,entailment,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
606,A group of workers begin to put up the metal frame of a future building.,The men are eating lunch.,The men are finishing lunch.,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
607,A group of workers begin to put up the metal frame of a future building.,The men are eating lunch.,The men have lunch.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
608,Women security officers standing in a group with sunglasses on.,Women security officers standing in a group awaiting for President,A group of women security officers standing in a group with sunglasses on.,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
609,Women security officers standing in a group with sunglasses on.,Women security officers standing in a group awaiting for President,Women security officers standing in a group awaiting.,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
