sentence1	sentence2	gold_label
A frowning man with bald hair and a clean-shaven face is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.	A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.	contradiction
An adult with black hair squeezes paint onto a spinning wheel.	A great person squeezing	contradiction
A great person squeezes paint onto a spinning wheel.	A great person squeezing	entailment
Many men on the back of a pick-up truck are escorting a truck full of women down the road.	A truck full of women is going down the road.	entailment
Many people on the back of a vehicle going down a road.	A truck full of women is going down the road.	neutral
A man wearing a helmet has his hand up in the air and is talking in a different way than the people behind him are doing.	two men sit contemplatively	neutral
Two men sit contemplatively, one with his hand up in the air.	two men sit contemplatively	entailment
A man and two children are sitting.	The man is drinking a beer in a pub.	neutral
A man is sleeping in a pub, surrounded by empty beer bottles.	The man is drinking a beer in a pub.	entailment
A man covers a projected image of a Firefox page at a conference.	the man was showing a image	contradiction
a man points to an image at a conference.	the man was showing a image	neutral
An aerial view is on the top of two women, one older, one younger, who seem to be watching a movie at a public showcase.	Two ladies watching a movie.	entailment
View of two women, one older, one younger, eating in an outdoor setting.	Two ladies watching a movie.	neutral
Five children standing on a set of steps that are located outside.	Several kids are standing outside near the stairway.	neutral
Five children standing near the stairway that is located outside.	Several kids are standing outside near the stairway.	entailment
A man walks down the sidewalk in a suit and tie with a blank bag.	The man in the baseball hat is carrying a tote bag.	contradiction
"A man walks down the sidewalk in his baseball cap with a tote bag that reads, ""Earth in the Balance""."	The man in the baseball hat is carrying a tote bag.	entailment
A group, dressed in scuba gear, is standing on the poolside.	People are at a pool .	contradiction
A group, dressed in scuba gear, is present near a pool.	People are at a pool .	neutral
Two teams of boys are playing a soccer game, and one boy is up in the air with the ball behind him.	A boy kicks the ball away from opponents at a soccer game.	entailment
Two teams of boys playing basketball and one boy is sitting on the bench.	A boy kicks the ball away from opponents at a soccer game.	contradiction
The man and woman are at a mall.	The man and woman are at a mall.	entailment
The man and the woman are standing at a table in an outdoor park.	The man and woman are at a mall.	contradiction
A man in a black shirt is standing in front of a table.	A man is cooking at home.	neutral
A man in a black shirt is cooking in front of a microphone.	A man is cooking at home.	entailment
A young man is performing a martial arts routine for a girl who is watching, sitting on a concrete wall that is part of a general seating area.	His girlfriend is uninterested in his moves.	entailment
A young man failing to impress his girlfriend with his martial arts moves as she sits on a concrete wall that is part of a general seating area, while she is fascinated by his performance.	His girlfriend is uninterested in his moves.	contradiction
A dog plays by water on the beach.	A dog plays by water.	entailment
A dog fears in the forest.	A dog plays by water.	contradiction
A man standing on his head in a showroom containing race cars lined up with hoods opened.	A man is sitting next to tires.	contradiction
A man is sitting next to tires.	A man is sitting next to tires.	neutral
A woman in a black jacket, burgundy shirt, and blue jeans sits past a newspaper vendor stand in an empty park.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	contradiction
A person in a jacket, shirt and jeans, walking past a vendor stand in a train station.	a boy wearing a jacket and jeans shuffles past a vendor in a busy train station	neutral
The little girl wearing blue jeans and a pink shirt is demonstrating a hopping trick for the camera.	The little girl is demonstrating her special hopping trick.	entailment
The little girl wearing blue jeans and a pink shirt is struggling with hopping in front of a mirror.	The little girl is demonstrating her special hopping trick.	contradiction
Two young ladies review pictures they took while running in their digital camera.	Two young ladies are running.	entailment
Two young ladies are looking at photos in their camera.	Two young ladies are running.	neutral
