,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
655,A man dressed as a woman and a woman are laughing while walking down a city street.,A crossdressing man is outside with a woman.,A man dressed is going down a city street with a woman.,entailment,neutral,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
656,A man standing and holding a blue snowboard.,The man is about to go snowboarding.,A woman sitting and holding a red snowboard. The woman is about to go snowboarding.,neutral,contradiction,A man in blue clothing carries a yellow bucket while walking in the water near a pelican. A man with a bucket is catching fish in the water.
657,A man standing and holding a blue snowboard.,The man is about to go snowboarding.,A man is preparing to board down the mountain on his blue snowboard.,neutral,entailment,A man in blue clothing carries a yellow bucket while walking in the water near a pelican. A man with a bucket is catching fish in the water.
658,An asian girl holding flowers under Korean symbols.,A girl holds a cat under English text.,,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
659,An asian girl holding flowers under Korean symbols.,A girl holds a cat under English text.,A girl holds flowers under English text.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
660,A girl is holding a beer and a stuffed animal.,A girl holding a beer.,A boy is holding a cat and a robot. A boy holding a cat.,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
661,A girl is holding a beer and a stuffed animal.,A girl holding a beer.,A girl is carrying a toy and a stuffed animal.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
662,A man in a field with an airplane in view.,The man trudges through a swampy forest.,The man trudges through a dense forest behind a tree and an airplane.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
663,A man in a field with an airplane in view.,The man trudges through a swampy forest.,A man walks through a swampy forest.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
664,A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.,boy eats many cookies,A woman stands in front of a bright red phone booth.,contradiction,neutral,"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand. A woman wearing a green shirt eats at the table."
665,A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.,boy eats many cookies,A mermaid wearing a bright blue phone booth stands in front of many cookies.,contradiction,entailment,"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand. A woman wearing a green shirt eats at the table."
666,A dog runs through the grass.,A dog outside.,A dog runs through the surface.,entailment,neutral,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
667,A dog runs through the grass.,A dog outside.,A dog runs inside.,entailment,contradiction,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
668,Group of Asian boys wait for meat to cook over barbecue.,The boys are cooking chicken.,,neutral,contradiction,Four guys with guns and army gear. The four guys are in the army.
669,Group of Asian boys wait for meat to cook over barbecue.,The boys are cooking chicken.,Boys are cooking chicken.,neutral,entailment,Four guys with guns and army gear. The four guys are in the army.
670,two beautiful women stand next to a fountain which is giving off a light mist.,Two models are doing a photo shoot by a fountain.,Two models stand next to a fountain emitting light mist.,neutral,entailment,Two women eating lunch in a cafe smile at the photographer. Two models are photographed by a paparazzi.
671,two beautiful women stand next to a fountain which is giving off a light mist.,Two models are doing a photo shoot by a fountain.,Two models stand next to a fountain spraying water everywhere. ,neutral,contradiction,Two women eating lunch in a cafe smile at the photographer. Two models are photographed by a paparazzi.
672,A man is walking on a downed tree that is partially submerged in water.,A man is walking over a tree to get across some water.,A woman is walking on an upright tree that is partially submerged in water.,neutral,contradiction,A man in blue clothing carries a yellow bucket while walking in the water near a pelican. A man with a bucket is catching fish in the water.
